date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-08-18,Saddar,0.533011466011466,-0.5000000000000004,8,6.546456977615619,-0.8660254037844385,2,97.98672327403764
2021-08-19,Saddar,0.5981515151515151,-0.5000000000000004,8,7.520748692407259,-0.8660254037844385,3,103.65861237235526
2021-08-20,Saddar,0.5794023341523341,-0.5000000000000004,8,6.766280935912956,-0.8660254037844385,4,113.60700580882906
2021-08-21,Saddar,0.5116754385964912,-0.5000000000000004,8,5.274696277900524,-0.8660254037844385,5,97.8579997405016
2021-08-22,Saddar,0.5580979943701618,-0.5000000000000004,8,5.02317380879003,-0.8660254037844385,6,106.52017645156351
2021-08-23,Saddar,0.4341212121212121,-0.5000000000000004,8,6.534117261996162,-0.8660254037844385,0,84.27182587703996
2021-08-24,Saddar,0.5371752873563219,-0.5000000000000004,8,8.339212022891406,-0.8660254037844385,1,98.9327089529808
2021-08-25,Saddar,0.8808248299319729,-0.5000000000000004,8,9.135187557533444,-0.8660254037844385,2,119.97755573133816
2021-08-26,Saddar,0.7958534482758621,-0.5000000000000004,8,8.20724322595179,-0.8660254037844385,3,122.86492092060892
2021-08-27,Saddar,0.851,-0.5000000000000004,8,6.223620778687176,-0.8660254037844385,4,127.25114443291604
2021-08-28,Saddar,0.6743063063063064,-0.5000000000000004,8,4.694199409354691,-0.8660254037844385,5,109.42429484575186
2021-08-29,Saddar,0.7000833333333334,-0.5000000000000004,8,3.913289257688882,-0.8660254037844385,6,119.87832376721016
2021-08-30,Saddar,0.401,-0.5000000000000004,8,3.730350533807997,-0.8660254037844385,0,89.49092966278972
2021-08-31,Saddar,0.7569655172413794,-0.5000000000000004,8,3.894545236826088,-0.8660254037844385,1,125.18412600401412
2021-09-01,Saddar,0.7316206896551725,-1.8369701987210292e-16,9,3.048009639954913,-1.0,2,135.09387173459527
2021-09-05,Saddar,0.3347691150534287,-1.8369701987210292e-16,9,4.912906909256119,-1.0,6,103.88289939285728
2021-09-06,Saddar,0.3154124780829924,-1.8369701987210292e-16,9,4.052893087448686,-1.0,0,102.58995974902892
2021-09-10,Saddar,0.7816032608695651,-1.8369701987210292e-16,9,4.7148922728916745,-1.0,4,133.53844468541214
2021-09-11,Saddar,1.019,-1.8369701987210292e-16,9,4.07981402573092,-1.0,5,165.01033000577382
2021-09-12,Saddar,1.0592465150403525,-1.8369701987210292e-16,9,3.171276331493839,-1.0,6,161.97175003923076
2021-09-13,Saddar,0.549,-1.8369701987210292e-16,9,3.3454718656905564,-1.0,0,119.48761060720174
2021-09-14,Saddar,0.298144578313253,-1.8369701987210292e-16,9,2.9763780385421827,-1.0,1,96.8190371844046
2021-09-15,Saddar,0.3637380952380952,-1.8369701987210292e-16,9,2.9716131376142334,-1.0,2,107.22342131961804
2021-09-16,Saddar,0.2291734981745767,-1.8369701987210292e-16,9,0.9692043787558122,-1.0,3,87.87605317498429
2021-09-17,Saddar,0.199657001044932,-1.8369701987210292e-16,9,2.626817857130528,-1.0,4,91.92534349898384
2021-09-18,Saddar,0.2243632431233362,-1.8369701987210292e-16,9,4.211140016261996,-1.0,5,87.27126181917076
2021-09-19,Saddar,0.286200627943485,-1.8369701987210292e-16,9,5.69313773220246,-1.0,6,96.28622036502354
2021-09-20,Saddar,0.282405550024888,-1.8369701987210292e-16,9,7.385085305619621,-1.0,0,94.9147902928104
2021-09-21,Saddar,0.6000357142857142,-1.8369701987210292e-16,9,7.503257431448841,-1.0,1,110.07262653915905
2021-09-22,Saddar,0.523,-1.8369701987210292e-16,9,5.0359896769059525,-1.0,2,106.97082912280624
2021-09-23,Saddar,0.656,-1.8369701987210292e-16,9,3.460753412139972,-1.0,3,122.84006379361963
2021-09-24,Saddar,0.45,-1.8369701987210292e-16,9,1.8585558782184144,-1.0,4,114.95126222510164
2021-09-27,Saddar,0.4017507146941108,-1.8369701987210292e-16,9,1.6059595329158218,-1.0,0,108.8374000080395
2021-09-28,Saddar,0.448735632183908,-1.8369701987210292e-16,9,3.95247582950529,-1.0,1,109.96446233959814
2021-10-03,Saddar,0.1937335082458769,0.5000000000000001,10,4.986907288344006,-0.8660254037844386,6,92.66083762694574
2021-10-04,Saddar,0.3284292751583391,0.5000000000000001,10,5.90582054803293,-0.8660254037844386,0,103.787500251369
2021-10-05,Saddar,0.3218658370600816,0.5000000000000001,10,3.6351461983812494,-0.8660254037844386,1,105.1126997799987
2021-10-06,Saddar,0.3658598484848485,0.5000000000000001,10,1.139847527813962,-0.8660254037844386,2,105.94278625157918
2021-10-07,Saddar,0.2815340909090909,0.5000000000000001,10,1.8376461354061404,-0.8660254037844386,3,102.1892407062131
2021-10-08,Saddar,0.3043435907046476,0.5000000000000001,10,3.051702408957833,-0.8660254037844386,4,111.43530107891692
2021-10-09,Saddar,0.3294997376311843,0.5000000000000001,10,3.729814578673923,-0.8660254037844386,5,103.36354564171
2021-10-10,Saddar,0.3167780682443588,0.5000000000000001,10,4.213685604874471,-0.8660254037844386,6,95.4863884433264
2021-10-11,Saddar,0.4215489130434782,0.5000000000000001,10,2.5248588120792377,-0.8660254037844386,0,119.2482215702238
2021-10-12,Saddar,0.3833758620689655,0.5000000000000001,10,0.7145818432114633,-0.8660254037844386,1,112.95898401368407
2021-10-13,Saddar,0.273967916041979,0.5000000000000001,10,1.8173295813747008,-0.8660254037844386,2,85.77002257310083
