date,station,aer_ai,no2,so2,co,wind_speed,rh,temperature_2m,Optical_Depth_047,Optical_Depth_055,viirs_ntl,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_holiday,is_weekend,pm25
2020-05-03,Landhi,,,,,6.642341999443815,73.99344769544071,302.9664294325518,0.2533389805097451,0.2013982758620688,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,0,1,85.43066943824944
2020-05-04,Landhi,,,,,4.890606185797264,69.68231049817614,303.4852416754769,0.7416689393939394,0.5933691483803554,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,0,0.0,1.0,0,0,120.90878257154166
2020-05-05,Landhi,,,,,4.98986497412543,69.53787150182643,303.1336386259297,0.4757704849498327,0.377903219063545,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,0,0,113.1234141120449
2020-05-06,Landhi,,,,,4.271514288571052,53.5304567294068,304.3265508423783,0.48780059970015,0.3832883433283358,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,0,0,97.83577724901615
2020-05-07,Landhi,,,,,5.902164830136674,60.45935202842588,304.0955007552372,0.2659510869565217,0.2008369565217391,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,3,0.4338837391175582,-0.900968867902419,0,0,78.63775695442428
2020-05-08,Landhi,,,,,5.61836871157532,73.43972273861006,303.1438199728214,0.3482771739130434,0.264336956521739,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,0,0,92.44265290819634
2020-05-09,Landhi,,,,,5.853681059519573,74.34585375035154,302.67269618168,0.5128948785742263,0.4024068253035643,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,0,1,97.20201813957601
2020-05-10,Landhi,,,,,5.768539067742171,74.60920492594292,302.5518511851901,0.4079945652173913,0.3099510869565217,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,0,1,92.06781455481322
2020-05-11,Landhi,,,,,5.522947772017329,75.2144867793983,302.411465845476,0.8358255247376309,0.6510247376311843,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,0,0.0,1.0,0,0,133.37267151019506
2020-05-12,Landhi,,,,,5.935581726225482,73.39831186519973,302.4400034755548,0.3697620689655172,0.2991,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,0,0,97.08613719236351
2020-05-13,Landhi,,,,,5.304212313793452,70.64029479491072,302.77310403442965,0.6827348024316109,0.5487861702127659,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,0,0,116.66456790319539
2020-05-14,Landhi,,,,,4.251853766389884,69.21550778216836,302.7751346870704,0.5015000000000001,0.40925,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,3,0.4338837391175582,-0.900968867902419,0,0,104.8749429426266
2020-05-15,Landhi,,,,,3.9982684543751503,69.8519026755986,302.8024888055021,0.9450134262655908,0.7608929567131328,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,0,0,130.27572861823973
2020-05-16,Landhi,,,,,4.936628804356569,66.70282360630203,302.6223784508983,0.4826939030484757,0.3856698525737131,50.81999969482422,5,0.4999999999999999,-0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,0,1,98.6886112474163
